
HELLO IICS

FST info: dumpfile test.fst opened for output.
======================================
=         SIM started                =
= seed        = 1
= transaction = 100
= push_rate   = 50
======================================
tmp1 = 0x1; x = 5.960464477539062500000000000000e-08, tmp2 = 0x1
 1188 ns sample         256 ERROR they don't match: a = 0x7376:1.52800000000000000000e+04; b = 0xcf1a:-2.84062500000000000000e+01; z = 0x7374:1.52640000000000000000e+04, expt = 0x7372:1.52515937500000000000e+04
 1192 ns sample         257 OK it match: a = 0x2a14:4.74853515625000000000e-02; b = 0xc7b:2.73466110229492187500e-04; z = 0x2a1d:4.77600097656250000000e-02, expt = 0x2a1d:4.77588176727294921875e-02
 1196 ns sample         258 OK it match: a = 0x6437:1.07900000000000000000e+03; b = 0x222b:1.20468139648437500000e-02; z = 0x6437:1.07900000000000000000e+03, expt = 0x6437:1.07901204681396484375e+03
 1200 ns sample         259 ERROR they don't match: a = 0x6119:6.52500000000000000000e+02; b = 0xcc7d:-1.79531250000000000000e+01; z = 0x60f7:6.35500000000000000000e+02, expt = 0x60f5:6.34546875000000000000e+02
 1204 ns sample         260 OK it match: a = 0xf600:-2.45760000000000000000e+04; b = 0xbb18:-8.86718750000000000000e-01; z = 0xf600:-2.45760000000000000000e+04, expt = 0xf600:-2.45768867187500000000e+04
 1208 ns sample         261 ERROR they don't match: a = 0xfef5:0.00000000000000000000e+00; b = 0x6305:8.98500000000000000000e+02; z = 0xfee7:0.00000000000000000000e+00, expt = 0x6305:8.98500000000000000000e+02
 1212 ns sample         262 OK it match: a = 0xa6d7:-2.67181396484375000000e-02; b = 0xe684:-1.66800000000000000000e+03; z = 0xe684:-1.66800000000000000000e+03, expt = 0xe684:-1.66802671813964843750e+03
 1216 ns sample         263 OK it match: a = 0xde51:-4.04250000000000000000e+02; b = 0xf94e:-4.34560000000000000000e+04; z = 0xf95b:-4.38720000000000000000e+04, expt = 0xf95b:-4.38602500000000000000e+04
 1220 ns sample         264 OK it match: a = 0xb0ec:-1.53808593750000000000e-01; b = 0xb39a:-2.37548828125000000000e-01; z = 0xb643:-3.91357421875000000000e-01, expt = 0xb643:-3.91357421875000000000e-01
 1224 ns sample         265 OK it match: a = 0xa1dc:-1.14440917968750000000e-02; b = 0x7bfe:6.54720000000000000000e+04; z = 0x7bfe:6.54720000000000000000e+04, expt = 0x7bfe:6.54719885559082031250e+04
 1228 ns sample         266 OK it match: a = 0x1018:4.99725341796875000000e-04; b = 0xe807:-2.06200000000000000000e+03; z = 0xe807:-2.06200000000000000000e+03, expt = 0xe807:-2.06199950027465820312e+03
 1232 ns sample         267 OK it match: a = 0x9f31:-7.02285766601562500000e-03; b = 0x96ec:-1.68991088867187500000e-03; z = 0xa076:-8.71276855468750000000e-03, expt = 0xa076:-8.71276855468750000000e-03
 1236 ns sample         268 ERROR they don't match: a = 0x8212:-3.15904617309570312500e-05; b = 0x152f:1.26552581787109375000e-03; z = 0x1520:1.25122070312500000000e-03, expt = 0x150e:1.23393535614013671875e-03
 1240 ns sample         269 OK it match: a = 0xf37b:-1.53200000000000000000e+04; b = 0xb6ce:-4.25292968750000000000e-01; z = 0xf37b:-1.53200000000000000000e+04, expt = 0xf37b:-1.53204252929687500000e+04
 1244 ns sample         270 ERROR they don't match: a = 0x814e:-1.99079513549804687500e-05; b = 0x823d:-3.41534614562988281250e-05; z = 0x8716:-1.08122825622558593750e-04, expt = 0x838b:-5.40614128112792968750e-05
 1248 ns sample         271 OK it match: a = 0x7a87:5.34720000000000000000e+04; b = 0x807:1.22904777526855468750e-04; z = 0x7a87:5.34720000000000000000e+04, expt = 0x7a87:5.34720001229047775269e+04
 1252 ns sample         272 OK it match: a = 0x4bff:1.59921875000000000000e+01; b = 0x4012:2.03515625000000000000e+00; z = 0x4c82:1.80312500000000000000e+01, expt = 0x4c82:1.80273437500000000000e+01
 1256 ns sample         273 ERROR they don't match: a = 0xd499:-7.35625000000000000000e+01; b = 0x758d:2.27360000000000000000e+04; z = 0x758a:2.26880000000000000000e+04, expt = 0x7588:2.26624375000000000000e+04
 1260 ns sample         274 OK it match: a = 0xd839:-1.35125000000000000000e+02; b = 0x19cc:2.83050537109375000000e-03; z = 0xd839:-1.35125000000000000000e+02, expt = 0xd839:-1.35122169494628906250e+02
 1264 ns sample         275 ERROR they don't match: a = 0x5894:1.46500000000000000000e+02; b = 0xac2a:-6.50634765625000000000e-02; z = 0x5895:1.46625000000000000000e+02, expt = 0x5893:1.46434936523437500000e+02
 1268 ns sample         276 OK it match: a = 0xeb9f:-3.90200000000000000000e+03; b = 0x99df:-2.86674499511718750000e-03; z = 0xeb9f:-3.90200000000000000000e+03, expt = 0xeb9f:-3.90200286674499511719e+03
 1272 ns sample         277 OK it match: a = 0x25d1:2.27203369140625000000e-02; b = 0x17f5:1.94263458251953125000e-03; z = 0x2650:2.46582031250000000000e-02, expt = 0x2650:2.46629714965820312500e-02
 1276 ns sample         278 OK it match: a = 0xf8a1:-3.79200000000000000000e+04; b = 0xb61:2.25186347961425781250e-04; z = 0xf8a1:-3.79200000000000000000e+04, expt = 0xf8a1:-3.79199997748136520386e+04
 1280 ns sample         279 OK it match: a = 0x1241:7.63416290283203125000e-04; b = 0xe361:-9.44500000000000000000e+02; z = 0xe361:-9.44500000000000000000e+02, expt = 0xe361:-9.44499236583709716797e+02
 1284 ns sample         280 OK it match: a = 0x40c1:2.37695312500000000000e+00; b = 0x7ab3:5.48800000000000000000e+04; z = 0x7ab3:5.48800000000000000000e+04, expt = 0x7ab3:5.48823769531250000000e+04
 1288 ns sample         281 ERROR they don't match: a = 0xc32d:-3.58789062500000000000e+00; b = 0xfcb4:0.00000000000000000000e+00; z = 0xfcb4:0.00000000000000000000e+00, expt = 0xc32d:-3.58789062500000000000e+00
 1292 ns sample         282 OK it match: a = 0xbec9:-1.69628906250000000000e+00; b = 0xb7f9:-4.98291015625000000000e-01; z = 0xc064:-2.19531250000000000000e+00, expt = 0xc064:-2.19458007812500000000e+00
 1296 ns sample         283 OK it match: a = 0x8e2b:-3.76462936401367187500e-04; b = 0xc3b:2.58207321166992187500e-04; z = 0x87c0:-1.18255615234375000000e-04, expt = 0x87c0:-1.18255615234375000000e-04
 1300 ns sample         284 OK it match: a = 0x2d81:8.59985351562500000000e-02; b = 0x49a5:1.12890625000000000000e+01; z = 0x49b0:1.13750000000000000000e+01, expt = 0x49b0:1.13750610351562500000e+01
 1304 ns sample         285 ERROR they don't match: a = 0x91a8:-6.90460205078125000000e-04; b = 0x8321:-4.77433204650878906250e-05; z = 0x91da:-7.14302062988281250000e-04, expt = 0x920c:-7.38203525543212890625e-04
 1308 ns sample         286 ERROR they don't match: a = 0xac6:2.06708908081054687500e-04; b = 0x7e8b:0.00000000000000000000e+00; z = 0x7e8b:0.00000000000000000000e+00, expt = 0xac6:2.06708908081054687500e-04
 1312 ns sample         287 OK it match: a = 0xa794:-2.96020507812500000000e-02; b = 0x8a2c:-1.88350677490234375000e-04; z = 0xa7a0:-2.97851562500000000000e-02, expt = 0xa7a0:-2.97904014587402343750e-02
 1316 ns sample         288 OK it match: a = 0x908d:-5.55515289306640625000e-04; b = 0x62a4:8.50000000000000000000e+02; z = 0x62a4:8.50000000000000000000e+02, expt = 0x62a4:8.49999444484710693359e+02
 1320 ns sample         289 OK it match: a = 0x6e8d:6.70800000000000000000e+03; b = 0xf4e:4.45842742919921875000e-04; z = 0x6e8d:6.70800000000000000000e+03, expt = 0x6e8d:6.70800044584274291992e+03
 1324 ns sample         290 OK it match: a = 0xbeb9:-1.68066406250000000000e+00; b = 0xc118:-2.54687500000000000000e+00; z = 0xc43a:-4.22656250000000000000e+00, expt = 0xc43a:-4.22753906250000000000e+00
 1328 ns sample         291 ERROR they don't match: a = 0x412e:2.58984375000000000000e+00; b = 0xba50:-7.89062500000000000000e-01; z = 0x4734:7.20312500000000000000e+00, expt = 0x3f34:1.80078125000000000000e+00
 1332 ns sample         292 OK it match: a = 0x4c4e:1.72187500000000000000e+01; b = 0x27aa:2.99377441406250000000e-02; z = 0x4c50:1.72500000000000000000e+01, expt = 0x4c50:1.72486877441406250000e+01
 1336 ns sample         293 OK it match: a = 0x3ab7:8.39355468750000000000e-01; b = 0xfa7c:-5.31200000000000000000e+04; z = 0xfa7c:-5.31200000000000000000e+04, expt = 0xfa7c:-5.31191606445312500000e+04
 1340 ns sample         294 OK it match: a = 0xb9e4:-7.36328125000000000000e-01; b = 0xdf10:-4.52000000000000000000e+02; z = 0xdf13:-4.52750000000000000000e+02, expt = 0xdf13:-4.52736328125000000000e+02
 1344 ns sample         295 ERROR they don't match: a = 0x37d2:4.88769531250000000000e-01; b = 0xfc90:0.00000000000000000000e+00; z = 0xfc90:0.00000000000000000000e+00, expt = 0x37d2:4.88769531250000000000e-01
 1348 ns sample         296 OK it match: a = 0x3eeb:1.72949218750000000000e+00; b = 0xf561:-2.20320000000000000000e+04; z = 0xf561:-2.20320000000000000000e+04, expt = 0xf561:-2.20302705078125000000e+04
 1352 ns sample         297 OK it match: a = 0xd5aa:-9.06250000000000000000e+01; b = 0xadea:-9.24072265625000000000e-02; z = 0xd5ab:-9.06875000000000000000e+01, expt = 0xd5ab:-9.07174072265625000000e+01
 1356 ns sample         298 ERROR they don't match: a = 0xdaa0:-2.12000000000000000000e+02; b = 0x3722:4.45800781250000000000e-01; z = 0xda9e:-2.11750000000000000000e+02, expt = 0xda9c:-2.11554199218750000000e+02
 1360 ns sample         299 OK it match: a = 0x6f05:7.18800000000000000000e+03; b = 0xb323:-2.23022460937500000000e-01; z = 0x6f05:7.18800000000000000000e+03, expt = 0x6f05:7.18777697753906250000e+03
 1364 ns sample         300 OK it match: a = 0x4937:1.04296875000000000000e+01; b = 0x2f17:1.10778808593750000000e-01; z = 0x4945:1.05390625000000000000e+01, expt = 0x4945:1.05404663085937500000e+01
 1368 ns sample         301 OK it match: a = 0x1e9c:6.45446777343750000000e-03; b = 0x800f:-8.94069671630859375000e-07; z = 0x1e9c:6.45446777343750000000e-03, expt = 0x1e9c:6.45357370376586914062e-03
 1372 ns sample         302 ERROR they don't match: a = 0x336:4.89950180053710937500e-05; b = 0x2a63:4.98962402343750000000e-02; z = 0x2a64:4.99267578125000000000e-02, expt = 0x2a65:4.99452352523803710938e-02
 1376 ns sample         303 ERROR they don't match: a = 0xc370:-3.71875000000000000000e+00; b = 0x3c70:1.10937500000000000000e+00; z = 0x3d90:1.39062500000000000000e+00, expt = 0xc138:-2.60937500000000000000e+00
 1380 ns sample         304 OK it match: a = 0x486f:8.86718750000000000000e+00; b = 0x321c:1.90917968750000000000e-01; z = 0x4887:9.05468750000000000000e+00, expt = 0x4887:9.05810546875000000000e+00
 1384 ns sample         305 OK it match: a = 0xf74a:-2.98560000000000000000e+04; b = 0xd627:-9.84375000000000000000e+01; z = 0xf750:-2.99520000000000000000e+04, expt = 0xf750:-2.99544375000000000000e+04
 1388 ns sample         306 ERROR they don't match: a = 0x1396:9.26017761230468750000e-04; b = 0x18dd:2.37464904785156250000e-03; z = 0x1ac2:3.29971313476562500000e-03, expt = 0x1ac3:3.30066680908203125000e-03
 1392 ns sample         307 OK it match: a = 0x1927:2.51579284667968750000e-03; b = 0xf954:-4.36480000000000000000e+04; z = 0xf954:-4.36480000000000000000e+04, expt = 0xf954:-4.36479974842071533203e+04
 1396 ns sample         308 OK it match: a = 0x1eea:6.75201416015625000000e-03; b = 0x627d:8.30500000000000000000e+02; z = 0x627d:8.30500000000000000000e+02, expt = 0x627d:8.30506752014160156250e+02
 1400 ns sample         309 OK it match: a = 0x3ebe:1.68554687500000000000e+00; b = 0x1028:5.07354736328125000000e-04; z = 0x3ebf:1.68652343750000000000e+00, expt = 0x3ebf:1.68605422973632812500e+00
 1404 ns sample         310 OK it match: a = 0xebeb:-4.05400000000000000000e+03; b = 0x6176:6.99000000000000000000e+02; z = 0xea8e:-3.35600000000000000000e+03, expt = 0xea8e:-3.35500000000000000000e+03
 1408 ns sample         311 ERROR they don't match: a = 0x4be0:1.57500000000000000000e+01; b = 0x49c5:1.15390625000000000000e+01; z = 0x4ed2:2.72812500000000000000e+01, expt = 0x4ed3:2.72890625000000000000e+01
 1412 ns sample         312 ERROR they don't match: a = 0xaf97:-1.18591308593750000000e-01; b = 0x1f1d:6.94656372070312500000e-03; z = 0xaf27:-1.11755371093750000000e-01, expt = 0xaf25:-1.11644744873046875000e-01
 1416 ns sample         313 OK it match: a = 0xd7ea:-1.26625000000000000000e+02; b = 0x8d15:-3.10182571411132812500e-04; z = 0xd7ea:-1.26625000000000000000e+02, expt = 0xd7ea:-1.26625310182571411133e+02
 1420 ns sample         314 OK it match: a = 0x6618:1.56000000000000000000e+03; b = 0x673e:1.85400000000000000000e+03; z = 0x6aab:3.41400000000000000000e+03, expt = 0x6aab:3.41400000000000000000e+03
 1424 ns sample         315 OK it match: a = 0x3efb:1.74511718750000000000e+00; b = 0x8bd2:-2.38656997680664062500e-04; z = 0x3efb:1.74511718750000000000e+00, expt = 0x3efb:1.74487853050231933594e+00
 1428 ns sample         316 OK it match: a = 0xd26e:-5.14375000000000000000e+01; b = 0xc533:-5.19921875000000000000e+00; z = 0xd314:-5.66250000000000000000e+01, expt = 0xd314:-5.66367187500000000000e+01
 1432 ns sample         317 OK it match: a = 0x9c2a:-4.06646728515625000000e-03; b = 0xadb3:-8.90502929687500000000e-02; z = 0xadf6:-9.31396484375000000000e-02, expt = 0xadf6:-9.31167602539062500000e-02
 1436 ns sample         318 OK it match: a = 0x6c06:4.12000000000000000000e+03; b = 0x8417:-6.24060630798339843750e-05; z = 0x6c06:4.12000000000000000000e+03, expt = 0x6c06:4.11999993759393692017e+03
 1440 ns sample         319 OK it match: a = 0xcf75:-2.98281250000000000000e+01; b = 0x1f07:6.86264038085937500000e-03; z = 0xcf75:-2.98281250000000000000e+01, expt = 0xcf75:-2.98212623596191406250e+01
 1444 ns sample         320 OK it match: a = 0x6fad:7.86000000000000000000e+03; b = 0xb521:-3.20556640625000000000e-01; z = 0x6fad:7.86000000000000000000e+03, expt = 0x6fad:7.85967944335937500000e+03
 1448 ns sample         321 ERROR they don't match: a = 0x71a0:1.15200000000000000000e+04; b = 0xcf97:-3.03593750000000000000e+01; z = 0x719e:1.15040000000000000000e+04, expt = 0x719c:1.14896406250000000000e+04
 1452 ns sample         322 OK it match: a = 0xd8e5:-1.56625000000000000000e+02; b = 0x1ec4:6.60705566406250000000e-03; z = 0xd8e5:-1.56625000000000000000e+02, expt = 0xd8e5:-1.56618392944335937500e+02
 1456 ns sample         323 ERROR they don't match: a = 0xdfb7:-4.93750000000000000000e+02; b = 0x6631:1.58500000000000000000e+03; z = 0x6445:1.09300000000000000000e+03, expt = 0x6443:1.09125000000000000000e+03
 1460 ns sample         324 OK it match: a = 0x6208:7.72000000000000000000e+02; b = 0x50b3:3.75937500000000000000e+01; z = 0x6253:8.09500000000000000000e+02, expt = 0x6253:8.09593750000000000000e+02
 1464 ns sample         325 OK it match: a = 0x3575:3.41064453125000000000e-01; b = 0x54a0:7.40000000000000000000e+01; z = 0x54a5:7.43125000000000000000e+01, expt = 0x54a5:7.43410644531250000000e+01
 1468 ns sample         326 ERROR they don't match: a = 0x8b3c:-2.20775604248046875000e-04; b = 0x9451:-1.05381011962890625000e-03; z = 0x9538:-1.27410888671875000000e-03, expt = 0x9539:-1.27458572387695312500e-03
 1472 ns sample         327 OK it match: a = 0x4f42:2.90312500000000000000e+01; b = 0xc382:-3.75390625000000000000e+00; z = 0x4e52:2.52812500000000000000e+01, expt = 0x4e52:2.52773437500000000000e+01
 1476 ns sample         328 OK it match: a = 0x8da8:-3.45230102539062500000e-04; b = 0xf6b9:-2.75360000000000000000e+04; z = 0xf6b9:-2.75360000000000000000e+04, expt = 0xf6b9:-2.75360003452301025391e+04
 1480 ns sample         329 OK it match: a = 0xc9f9:-1.19453125000000000000e+01; b = 0x9cc1:-4.64248657226562500000e-03; z = 0xc9fa:-1.19531250000000000000e+01, expt = 0xc9fa:-1.19499549865722656250e+01
 1484 ns sample         330 OK it match: a = 0x65e2:1.50600000000000000000e+03; b = 0x44e0:4.87500000000000000000e+00; z = 0x65e7:1.51100000000000000000e+03, expt = 0x65e7:1.51087500000000000000e+03
 1488 ns sample         331 ERROR they don't match: a = 0xfc41:0.00000000000000000000e+00; b = 0x9110:-6.17980957031250000000e-04; z = 0xfc41:0.00000000000000000000e+00, expt = 0x9110:-6.17980957031250000000e-04
 1492 ns sample         332 OK it match: a = 0xce17:-2.43593750000000000000e+01; b = 0x9ff:1.82986259460449218750e-04; z = 0xce17:-2.43593750000000000000e+01, expt = 0xce17:-2.43591920137405395508e+01
 1496 ns sample         333 OK it match: a = 0xa9d:2.01821327209472656250e-04; b = 0x83e:1.29461288452148437500e-04; z = 0xd6e:3.31401824951171875000e-04, expt = 0xd6e:3.31282615661621093750e-04
 1500 ns sample         334 OK it match: a = 0x45d6:5.83593750000000000000e+00; b = 0x91cf:-7.09056854248046875000e-04; z = 0x45d6:5.83593750000000000000e+00, expt = 0x45d6:5.83522844314575195312e+00
 1504 ns sample         335 ERROR they don't match: a = 0xcaf7:-1.39296875000000000000e+01; b = 0x31be:1.79443359375000000000e-01; z = 0xcae2:-1.37656250000000000000e+01, expt = 0xcae0:-1.37502441406250000000e+01
 1508 ns sample         336 OK it match: a = 0x707:1.07228755950927734375e-04; b = 0xe7ad:-1.96500000000000000000e+03; z = 0xe7ad:-1.96500000000000000000e+03, expt = 0xe7ad:-1.96499989277124404907e+03
 1512 ns sample         337 OK it match: a = 0xdbd8:-2.51000000000000000000e+02; b = 0xf638:-2.54720000000000000000e+04; z = 0xf648:-2.57280000000000000000e+04, expt = 0xf648:-2.57230000000000000000e+04
 1516 ns sample         338 OK it match: a = 0xcf6:3.02791595458984375000e-04; b = 0xd74c:-1.16750000000000000000e+02; z = 0xd74c:-1.16750000000000000000e+02, expt = 0xd74c:-1.16749697208404541016e+02
 1520 ns sample         339 ERROR they don't match: a = 0x970d:-1.72138214111328125000e-03; b = 0x479:6.82473182678222656250e-05; z = 0x96c7:-1.65462493896484375000e-03, expt = 0x96c5:-1.65313482284545898438e-03
 1524 ns sample         340 OK it match: a = 0x15f6:1.45530700683593750000e-03; b = 0xeefe:-7.16000000000000000000e+03; z = 0xeefe:-7.16000000000000000000e+03, expt = 0xeefe:-7.15999854469299316406e+03
 1528 ns sample         341 OK it match: a = 0x1ae4:3.36456298828125000000e-03; b = 0xc9a1:-1.12578125000000000000e+01; z = 0xc9a1:-1.12578125000000000000e+01, expt = 0xc9a1:-1.12544479370117187500e+01
 1532 ns sample         342 OK it match: a = 0x9b92:-3.69644165039062500000e-03; b = 0x7937:4.27200000000000000000e+04; z = 0x7937:4.27200000000000000000e+04, expt = 0x7937:4.27199963035583496094e+04
 1536 ns sample         343 OK it match: a = 0x42c5:3.38476562500000000000e+00; b = 0x6dde:6.00800000000000000000e+03; z = 0x6ddf:6.01200000000000000000e+03, expt = 0x6ddf:6.01138476562500000000e+03
 1540 ns sample         344 OK it match: a = 0xdab8:-2.15000000000000000000e+02; b = 0x805c:-5.48362731933593750000e-06; z = 0xdab8:-2.15000000000000000000e+02, expt = 0xdab8:-2.15000005483627319336e+02
 1544 ns sample         345 OK it match: a = 0xab5b:-5.74645996093750000000e-02; b = 0xdc92:-2.92500000000000000000e+02; z = 0xdc92:-2.92500000000000000000e+02, expt = 0xdc92:-2.92557464599609375000e+02
 1548 ns sample         346 OK it match: a = 0xd0ea:-3.93125000000000000000e+01; b = 0xd573:-8.71875000000000000000e+01; z = 0xd7e8:-1.26500000000000000000e+02, expt = 0xd7e8:-1.26500000000000000000e+02
 1552 ns sample         347 OK it match: a = 0xac02:-6.26220703125000000000e-02; b = 0xc63d:-6.23828125000000000000e+00; z = 0xc64d:-6.30078125000000000000e+00, expt = 0xc64d:-6.30090332031250000000e+00
 1556 ns sample         348 ERROR they don't match: a = 0x38dc:6.07421875000000000000e-01; b = 0xffdb:0.00000000000000000000e+00; z = 0xffdb:0.00000000000000000000e+00, expt = 0x38dc:6.07421875000000000000e-01
 1560 ns sample         349 OK it match: a = 0x68b7:2.41400000000000000000e+03; b = 0x95fb:-1.46007537841796875000e-03; z = 0x68b7:2.41400000000000000000e+03, expt = 0x68b7:2.41399853992462158203e+03
 1564 ns sample         350 OK it match: a = 0x8e7f:-3.96490097045898437500e-04; b = 0x4d8e:2.22187500000000000000e+01; z = 0x4d8e:2.22187500000000000000e+01, expt = 0x4d8e:2.22183535099029541016e+01
 1568 ns sample         351 OK it match: a = 0xb73d:-4.52392578125000000000e-01; b = 0x75fc:2.45120000000000000000e+04; z = 0x75fc:2.45120000000000000000e+04, expt = 0x75fc:2.45115476074218750000e+04
 1572 ns sample         352 OK it match: a = 0xdf3:3.63111495971679687500e-04; b = 0xc917:-1.01796875000000000000e+01; z = 0xc917:-1.01796875000000000000e+01, expt = 0xc917:-1.01793243885040283203e+01
 1576 ns sample         353 OK it match: a = 0x35b4:3.56445312500000000000e-01; b = 0x4fb8:3.08750000000000000000e+01; z = 0x4fcf:3.12343750000000000000e+01, expt = 0x4fcf:3.12314453125000000000e+01
 1580 ns sample         354 ERROR they don't match: a = 0xb04d:-1.34399414062500000000e-01; b = 0x3fcd:1.95019531250000000000e+00; z = 0x3f45:1.81738281250000000000e+00, expt = 0x3f43:1.81579589843750000000e+00
 1584 ns sample         355 OK it match: a = 0x3e53:1.58105468750000000000e+00; b = 0xd458:-6.95000000000000000000e+01; z = 0xd43f:-6.79375000000000000000e+01, expt = 0xd43f:-6.79189453125000000000e+01
 1588 ns sample         356 ERROR they don't match: a = 0x38ba:5.90820312500000000000e-01; b = 0x3a69:8.01269531250000000000e-01; z = 0x3d91:1.39160156250000000000e+00, expt = 0x3d92:1.39208984375000000000e+00
 1592 ns sample         357 OK it match: a = 0xf189:-1.13360000000000000000e+04; b = 0x6d02:5.12800000000000000000e+03; z = 0xee10:-6.20800000000000000000e+03, expt = 0xee10:-6.20800000000000000000e+03
 1596 ns sample         358 OK it match: a = 0x1de2:5.74493408203125000000e-03; b = 0xb96:2.31504440307617187500e-04; z = 0x1e1f:5.97763061523437500000e-03, expt = 0x1e1f:5.97643852233886718750e-03
 1600 ns sample         359 OK it match: a = 0x2730:2.80761718750000000000e-02; b = 0x468c:6.54687500000000000000e+00; z = 0x4693:6.57421875000000000000e+00, expt = 0x4693:6.57495117187500000000e+00
 1604 ns sample         360 OK it match: a = 0x9b1c:-3.47137451171875000000e-03; b = 0xbb87:-9.40917968750000000000e-01; z = 0xbb8e:-9.44335937500000000000e-01, expt = 0xbb8e:-9.44389343261718750000e-01
 1608 ns sample         361 ERROR they don't match: a = 0x7d0e:0.00000000000000000000e+00; b = 0x4d44:2.10625000000000000000e+01; z = 0x7d0e:0.00000000000000000000e+00, expt = 0x4d44:2.10625000000000000000e+01
 1612 ns sample         362 ERROR they don't match: a = 0xae52:-9.87548828125000000000e-02; b = 0x153d:1.27887725830078125000e-03; z = 0xae3f:-9.75952148437500000000e-02, expt = 0xae3d:-9.74760055541992187500e-02
 1616 ns sample         363 OK it match: a = 0x4c63:1.75468750000000000000e+01; b = 0x2d4f:8.29467773437500000000e-02; z = 0x4c68:1.76250000000000000000e+01, expt = 0x4c68:1.76298217773437500000e+01
 1620 ns sample         364 ERROR they don't match: a = 0x131e:8.68797302246093750000e-04; b = 0xa57e:-2.14538574218750000000e-02; z = 0xa547:-2.06146240234375000000e-02, expt = 0xa545:-2.05850601196289062500e-02
 1624 ns sample         365 OK it match: a = 0xb7b4:-4.81445312500000000000e-01; b = 0x514d:4.24062500000000000000e+01; z = 0x513e:4.19375000000000000000e+01, expt = 0x513e:4.19248046875000000000e+01
 1628 ns sample         366 ERROR they don't match: a = 0x4711:7.06640625000000000000e+00; b = 0xb72e:-4.48730468750000000000e-01; z = 0x46a0:6.62500000000000000000e+00, expt = 0x469e:6.61767578125000000000e+00
 1632 ns sample         367 OK it match: a = 0x938c:-9.21249389648437500000e-04; b = 0xe6bc:-1.72400000000000000000e+03; z = 0xe6bc:-1.72400000000000000000e+03, expt = 0xe6bc:-1.72400092124938964844e+03
 1636 ns sample         368 OK it match: a = 0x84a1:-7.06315040588378906250e-05; b = 0x580a:1.29250000000000000000e+02; z = 0x580a:1.29250000000000000000e+02, expt = 0x580a:1.29249929368495941162e+02
 1640 ns sample         369 ERROR they don't match: a = 0x7e6b:0.00000000000000000000e+00; b = 0xd8e1:-1.56125000000000000000e+02; z = 0x7e69:0.00000000000000000000e+00, expt = 0xd8e1:-1.56125000000000000000e+02
 1644 ns sample         370 ERROR they don't match: a = 0xc7ac:-7.67187500000000000000e+00; b = 0x5476:7.13750000000000000000e+01; z = 0x5bf9:2.55125000000000000000e+02, expt = 0x53f7:6.37031250000000000000e+01
 1648 ns sample         371 OK it match: a = 0xd7a7:-1.22437500000000000000e+02; b = 0xd291:-5.25312500000000000000e+01; z = 0xd978:-1.75000000000000000000e+02, expt = 0xd978:-1.74968750000000000000e+02
 1652 ns sample         372 OK it match: a = 0xca10:-1.21250000000000000000e+01; b = 0x3857:5.42480468750000000000e-01; z = 0xc9cb:-1.15859375000000000000e+01, expt = 0xc9cb:-1.15825195312500000000e+01
 1656 ns sample         373 ERROR they don't match: a = 0xb65b:-3.97216796875000000000e-01; b = 0x40b2:2.34765625000000000000e+00; z = 0x47cf:7.80859375000000000000e+00, expt = 0x3fcd:1.95043945312500000000e+00
 1660 ns sample         374 OK it match: a = 0xc58:2.65121459960937500000e-04; b = 0x4eb2:2.67812500000000000000e+01; z = 0x4eb2:2.67812500000000000000e+01, expt = 0x4eb2:2.67815151214599609375e+01
 1664 ns sample         375 OK it match: a = 0xfb40:-5.93920000000000000000e+04; b = 0x50d4:3.86250000000000000000e+01; z = 0xfb3f:-5.93600000000000000000e+04, expt = 0xfb3f:-5.93533750000000000000e+04
 1668 ns sample         376 OK it match: a = 0xc9df:-1.17421875000000000000e+01; b = 0xa514:-1.98364257812500000000e-02; z = 0xc9e2:-1.17656250000000000000e+01, expt = 0xc9e2:-1.17620239257812500000e+01
 1672 ns sample         377 OK it match: a = 0x3f86:1.88085937500000000000e+00; b = 0xeeac:-6.83200000000000000000e+03; z = 0xeeac:-6.83200000000000000000e+03, expt = 0xeeac:-6.83011914062500000000e+03
 1676 ns sample         378 OK it match: a = 0xfb74:-6.10560000000000000000e+04; b = 0x358:5.10215759277343750000e-05; z = 0xfb74:-6.10560000000000000000e+04, expt = 0xfb74:-6.10559999489784240723e+04
 1680 ns sample         379 OK it match: a = 0xdc80:-2.88000000000000000000e+02; b = 0xc2d6:-3.41796875000000000000e+00; z = 0xdc8e:-2.91500000000000000000e+02, expt = 0xdc8e:-2.91417968750000000000e+02
 1684 ns sample         380 ERROR they don't match: a = 0x5ef6:4.45500000000000000000e+02; b = 0xf9f5:-4.88000000000000000000e+04; z = 0xf9e9:-4.84160000000000000000e+04, expt = 0xf9e7:-4.83545000000000000000e+04
 1688 ns sample         381 OK it match: a = 0xf547:-2.16160000000000000000e+04; b = 0x3cac:1.16796875000000000000e+00; z = 0xf547:-2.16160000000000000000e+04, expt = 0xf547:-2.16148320312500000000e+04
 1692 ns sample         382 ERROR they don't match: a = 0x6fd5:8.02000000000000000000e+03; b = 0xd25f:-5.09687500000000000000e+01; z = 0x6fca:7.97600000000000000000e+03, expt = 0x6fc8:7.96903125000000000000e+03
 1696 ns sample         383 OK it match: a = 0x5f1b:4.54750000000000000000e+02; b = 0x8894:-1.39713287353515625000e-04; z = 0x5f1b:4.54750000000000000000e+02, expt = 0x5f1b:4.54749860286712646484e+02
